,Donor,HealthyNondonor,NotSoHealthyNondonor
-1.0423293276778562,0.9959637053273921,0.9767139501132626,0.8260975436349526
-1.0417555883401162,0.9959637053273921,0.9767139501132626,0.8260975436349526
-1.0411818490023759,0.9959637053273921,0.9766071178519402,0.8260975436349526
-1.0406081096646356,0.9959637053273921,0.9766071178519402,0.8258473247837279
-1.0394606309891552,0.9959637053273921,0.9766071178519402,0.8257222058801291
-1.038886891651415,0.9959637053273921,0.9766071178519402,0.8257222058801291
-1.0383131523136746,0.9959637053273921,0.9766071178519402,0.8257222058801291
-1.037739412975934,0.995950499850031,0.976500285590618,0.8255970869765303
-1.037165673638194,0.995950499850031,0.976500285590618,0.8255970869765303
-1.0365919343004537,0.995950499850031,0.976500285590618,0.8255970869765303
-1.0360181949627134,0.9959372777177921,0.976500285590618,0.8255970869765303
-1.0354444556249731,0.9959372777177921,0.976500285590618,0.8254719680729316
-1.034870716287233,0.9959372777177921,0.976500285590618,0.8254719680729316
-1.0342969769494927,0.9959240524251148,0.976500285590618,0.8253468491693329
-1.0337232376117524,0.9959108202795447,0.976500285590618,0.8252217302657342
-1.0331494982740121,0.9958843442039849,0.976500285590618,0.8250966113621356
-1.032575758936272,0.9958711000924583,0.976500285590618,0.8249714924585371
-1.0320020195985318,0.9958711000924583,0.9763934533292956,0.8249714924585371
-1.0308545409230512,0.9958711000924583,0.9763934533292956,0.8247212736274381
-1.030280801585311,0.9958711000924583,0.9763934533292956,0.8247212736274381
-1.0297070622475708,0.9958711000924583,0.9763934533292956,0.8247212736274381
-1.0291333229098305,0.9958711000924583,0.9763934533292956,0.8247212736274381
-1.0285595835720902,0.9958711000924583,0.9763934533292956,0.8244710547963398
-1.0279858442343501,0.9958711000924583,0.9763934533292956,0.8243459358869818
-1.0268383655588695,0.9958711000924583,0.9763934533292956,0.8243459358869818
-1.0262646262211292,0.9958711000924583,0.9763934533292956,0.8243459358869818
-1.0256908868833892,0.9958711000924583,0.9763934533292956,0.8243459358869818
-1.0251171475456489,0.9958711000924583,0.9763934533292956,0.824220816977624
-1.0245434082079086,0.9958711000924583,0.9763934533292956,0.8240956980682661
-1.0239696688701683,0.9958711000924583,0.9762866210679734,0.8240956980682661
-1.022822190194688,0.9958711000924583,0.976179788806651,0.8240956980682661
-1.0222484508569474,0.9958711000924583,0.976179788806651,0.823845479245817
-1.021674711519207,0.9958711000924583,0.976179788806651,0.8237203603335743
-1.021100972181467,0.9958711000924583,0.976179788806651,0.8237203603335743
-1.0205272328437267,0.9958711000924583,0.976179788806651,0.8237203603335743
-1.0199534935059864,0.9958711000924583,0.9760729565453288,0.8235952414213316
-1.019379754168246,0.9958711000924583,0.9760729565453288,0.8234701225090889
-1.018806014830506,0.9958711000924583,0.9760729565453288,0.8234701225090889
-1.0182322754927657,0.9958711000924583,0.9759661242840065,0.8234701225090889
-1.0176585361550254,0.9958711000924583,0.9759661242840065,0.8233450035968464
-1.0170847968172851,0.9958711000924583,0.9759661242840065,0.8233450035968464
-1.016511057479545,0.9958711000924583,0.9759661242840065,0.8233450035968464
-1.0159373181418048,0.9958711000924583,0.9759661242840065,0.8233450035968464
-1.0153635788040645,0.9958577612527918,0.9759661242840065,0.8232198656681265
-1.0147898394663242,0.9958444222344582,0.9759661242840065,0.8230947277394068
-1.014216100128584,0.9958444222344582,0.9759661242840065,0.8229695898106871
-1.0136423607908438,0.9958444222344582,0.9758592920226843,0.8229695898106871
-1.0130686214531035,0.9958444222344582,0.9758592920226843,0.8229695898106871
-1.0124948821153632,0.9958310612032143,0.9758592920226843,0.8229695898106871
-1.0113474034398828,0.9958310612032143,0.9758592920226843,0.8229695898106871
-1.0107736641021425,0.9958310612032143,0.9758592920226843,0.8229695898106871
-1.0101999247644022,0.9958310612032143,0.9758592920226843,0.8229695898106871
-1.0096261854266622,0.9958310612032143,0.9758592920226843,0.8229695898106871
-1.0090524460889219,0.9958310612032143,0.9758592920226843,0.8229695898106871
-1.0084787067511816,0.9958310612032143,0.9758592920226843,0.8229695898106871
-1.0067574887379607,0.9958310612032143,0.975752459761362,0.8229695898106871
-1.0061837494002204,0.9958176707077601,0.975752459761362,0.8229695898106871
-1.00561001006248,0.9958042746281667,0.975752459761362,0.8228444138143035
-1.00503627072474,0.9958042746281667,0.975752459761362,0.8227192378179199
-1.0044625313869997,0.9958042746281667,0.9756456275000398,0.8225940618215364
-1.0038887920492594,0.9957908704341633,0.9756456275000398,0.8225940618215364
-1.003315052711519,0.9957908704341633,0.9756456275000398,0.8223437288770835
-1.002741313373779,0.9957908704341633,0.9756456275000398,0.8223437288770835
-1.0021675740360387,0.9957908704341633,0.9756456275000398,0.8223437288770835
-1.0015938346982984,0.9957774595608536,0.9756456275000398,0.8222185528778007
-1.0010200953605581,0.9957774595608536,0.9756456275000398,0.8222185528778007
-1.000446356022818,0.9957774595608536,0.9756456275000398,0.8222185528778007
-0.9998726166850775,0.9957640380228338,0.9756456275000398,0.8220933768785178
-0.9992988773473372,0.9957640380228338,0.9756456275000398,0.821968200879235
-0.9987251380095971,0.9957640380228338,0.9756456275000398,0.821968200879235
-0.9981513986718568,0.9957640380228338,0.9756456275000398,0.821717867943488
-0.9975776593341166,0.9957640380228338,0.9756456275000398,0.821717867943488
-0.9970039199963763,0.9957506038095757,0.9756456275000398,0.8215926919413014
-0.9964301806586361,0.9957371639752699,0.9756456275000398,0.8215926919413014
-0.9958564413208958,0.9957371639752699,0.9756456275000398,0.8214675159391147
-0.9947089626454153,0.9957371639752699,0.9756456275000398,0.8214675159391147
-0.9941352233076751,0.9957371639752699,0.9756456275000398,0.8212171830091799
-0.9935614839699348,0.9957371639752699,0.9756456275000398,0.8212171830091799
-0.9929877446321946,0.9957237074311907,0.9756456275000398,0.8212171830091799
-0.9924140052944543,0.9957102450651937,0.9756456275000398,0.8212171830091799
-0.9918402659567139,0.9957102450651937,0.9755387952387176,0.8210920070040859
-0.9912665266189737,0.9957102450651937,0.9755387952387176,0.8210920070040859
-0.9906927872812334,0.9957102450651937,0.9755387952387176,0.8210920070040859
-0.9901190479434933,0.9957102450651937,0.9755387952387176,0.8210920070040859
-0.989545308605753,0.9957102450651937,0.9755387952387176,0.8210920070040859
-0.9889715692680127,0.9957102450651937,0.9755387952387176,0.8210920070040859
-0.9883978299302725,0.9957102450651937,0.9755387952387176,0.8210920070040859
-0.987250351254792,0.9957102450651937,0.9755387952387176,0.820966830998992
-0.9866766119170517,0.9957102450651937,0.9755387952387176,0.8208416549938982
-0.9861028725793115,0.9957102450651937,0.9755387952387176,0.8208416549938982
-0.9855291332415712,0.9956832566593552,0.9755387952387176,0.8208416549938982
-0.984955393903831,0.9956832566593552,0.9755387952387176,0.82071645989691
-0.9843816545660907,0.9956832566593552,0.9755387952387176,0.82071645989691
-0.9838079152283505,0.9956697502837472,0.9754319629773953,0.82071645989691
-0.9832341758906102,0.9956697502837472,0.9753251307160732,0.8204660888006529
-0.98266043655287,0.9956697502837472,0.9753251307160732,0.8204660888006529
-0.9820866972151298,0.9956697502837472,0.9752182984547509,0.8204660888006529
-0.9815129578773896,0.9956697502837472,0.9751114661934288,0.8203408745942876
-0.9809392185396493,0.9956697502837472,0.9751114661934288,0.8202156603879225
-0.9803654792019091,0.9956697502837472,0.9751114661934288,0.8200904461815574
-0.9797917398641688,0.9956697502837472,0.9750046339321067,0.8199652319751922
-0.9792180005264286,0.9956697502837472,0.9750046339321067,0.8198400177688272
-0.9786442611886883,0.9956697502837472,0.9750046339321067,0.8197148035624621
-0.9780705218509481,0.9956697502837472,0.9750046339321067,0.8195895893560972
-0.9774967825132078,0.9956697502837472,0.9750046339321067,0.8193391800731825
-0.9769230431754674,0.9956697502837472,0.9750046339321067,0.8192139658638942
-0.9763493038377272,0.9956697502837472,0.9750046339321067,0.8190887516546058
-0.9752018251622467,0.9956697502837472,0.9750046339321067,0.8189635374453175
-0.9746280858245064,0.9956697502837472,0.9750046339321067,0.8189635374453175
-0.9740543464867663,0.9956697502837472,0.9748978016707845,0.8189635374453175
-0.973480607149026,0.9956697502837472,0.9748978016707845,0.8189635374453175
-0.9729068678112858,0.9956697502837472,0.9748978016707845,0.8185879522478453
-0.9723331284735455,0.9956697502837472,0.9748978016707845,0.8185879522478453
-0.9717593891358053,0.9956697502837472,0.9748978016707845,0.8184627380297724
-0.971185649798065,0.9956561855779813,0.9748978016707845,0.8182123287497833
-0.9706119104603248,0.9956561855779813,0.9748978016707845,0.818087114528779
-0.9700381711225845,0.9956561855779813,0.9748978016707845,0.818087114528779
-0.9694644317848442,0.9956561855779813,0.9747909694094623,0.818087114528779
-0.968890692447104,0.9956561855779813,0.9747909694094623,0.818087114528779
-0.9683169531093637,0.9956561855779813,0.9747909694094623,0.8179619003077747
-0.966595735096143,0.9956561855779813,0.9747909694094623,0.8179619003077747
-0.9660219957584028,0.9956561855779813,0.9746841371481403,0.8179619003077747
-0.9654482564206626,0.9956561855779813,0.9746841371481403,0.8178366860867704
-0.9648745170829223,0.9956561855779813,0.9746841371481403,0.8177114718657662
-0.9643007777451821,0.9956561855779813,0.9746841371481403,0.817586257644762
-0.9637270384074418,0.9956561855779813,0.9745773048868182,0.8174610242441269
-0.9631532990697016,0.9956289766531728,0.9745773048868182,0.8173357908434918
-0.9625795597319613,0.9956289766531728,0.9745773048868182,0.8173357908434918
-0.9620058203942211,0.9956289766531728,0.9745773048868182,0.8172105574428569
-0.9614320810564807,0.9956153639134544,0.9745773048868182,0.8170853240422219
-0.9608583417187404,0.9956153639134544,0.9745773048868182,0.8170853240422219
-0.9602846023810002,0.9956017401836273,0.9745773048868182,0.8170853240422219
-0.9597108630432599,0.9956017401836273,0.9745773048868182,0.816960090641587
-0.9591371237055197,0.9956017401836273,0.9745773048868182,0.8162089781380006
-0.9585633843677794,0.9956017401836273,0.9745773048868182,0.8162089781380006
-0.9579896450300392,0.9956017401836273,0.9745773048868182,0.8159585304633357
-0.957415905692299,0.9955881091793054,0.974470472625496,0.8158332970155786
-0.9568421663545588,0.9955881091793054,0.9742568198149892,0.8157080635678216
-0.9562684270168185,0.9955744690240891,0.9741499875523829,0.8155828301200645
-0.9556946876790783,0.9955744690240891,0.9740431552897765,0.8152071874629528
-0.955120948341338,0.995560825878123,0.9740431552897765,0.8149567397882831
-0.9545472090035978,0.995560825878123,0.9740431552897765,0.8149567397882831
-0.9539734696658575,0.9955471793659494,0.9740431552897765,0.8149567397882831
-0.9533997303281173,0.9955335296730103,0.9740431552897765,0.8149567397882831
-0.952825990990377,0.9955198747378584,0.9740431552897765,0.814831506328708
-0.9522522516526368,0.9955198747378584,0.9740431552897765,0.8147062728691331
-0.9516785123148965,0.9955198747378584,0.9740431552897765,0.8145810394095582
-0.9511047729771563,0.9955198747378584,0.9740431552897765,0.8144558059499832
-0.950531033639416,0.9955062143689504,0.9740431552897765,0.8144558059499832
-0.9499572943016757,0.9955062143689504,0.9739363230271701,0.8144558059499832
-0.9493835549639356,0.9955062143689504,0.9739363230271701,0.8144558059499832
-0.9488098156261953,0.9955062143689504,0.9738294907645638,0.8144558059499832
-0.9482360762884551,0.9955062143689504,0.9738294907645638,0.8143305532311298
-0.9476623369507148,0.9955062143689504,0.9738294907645638,0.8142053005122764
-0.9470885976129746,0.9954925288357355,0.9738294907645638,0.8142053005122764
-0.9465148582752342,0.9954788431143761,0.9737226585019576,0.8142053005122764
-0.9459411189374939,0.9954788431143761,0.9736158262393513,0.8142053005122764
-0.9453673795997537,0.9954788431143761,0.9736158262393513,0.8140800285222916
-0.9447936402620134,0.9954788431143761,0.9736158262393513,0.8140800285222916
-0.9442199009242732,0.9954788431143761,0.973508993976745,0.8140800285222916
-0.9436461615865329,0.9954788431143761,0.973508993976745,0.8139547565323069
-0.9430724222487927,0.9954651389294779,0.973508993976745,0.8137042318323667
-0.9424986829110524,0.9954651389294779,0.9732953411752375,0.8135789598394139
-0.9419249435733122,0.9954514313478539,0.9732953411752375,0.8134536878464611
-0.941351204235572,0.9954514313478539,0.9732953411752375,0.8134536878464611
-0.9407774648978318,0.9954514313478539,0.9731885089113443,0.8134536878464611
-0.9402037255600915,0.9954514313478539,0.9731885089113443,0.8134536878464611
-0.9396299862223513,0.9954377077031373,0.9731885089113443,0.8134536878464611
-0.939056246884611,0.9954377077031373,0.9731885089113443,0.8132031631524618
-0.9384825075468708,0.9954239838692166,0.9731885089113443,0.8132031631524618
-0.9379087682091305,0.9954239838692166,0.9731885089113443,0.8130778911565372
-0.9373350288713903,0.9954239838692166,0.9731885089113443,0.812952599856815
-0.93676128953365,0.9954239838692166,0.9731885089113443,0.8128273085570927
-0.9361875501959098,0.9954239838692166,0.9730816766474513,0.8125767452703728
-0.9356138108581695,0.9954239838692166,0.9730816766474513,0.8125767452703728
-0.9350400715204293,0.9954239838692166,0.9729748443835582,0.8124514153183933
-0.934466332182689,0.9954239838692166,0.9729748443835582,0.8123260853664138
-0.9338925928449489,0.9954239838692166,0.9729748443835582,0.8123260853664138
-0.9333188535072086,0.9954239838692166,0.9729748443835582,0.8123260853664138
-0.9327451141694684,0.9954239838692166,0.9729748443835582,0.8123260853664138
-0.9321713748317281,0.9954102236106637,0.9729748443835582,0.8123260853664138
-0.9315976354939879,0.9954102236106637,0.9729748443835582,0.8120754447990207
-0.9310238961562474,0.9954102236106637,0.9728680121196652,0.8119501148440571
-0.9304501568185072,0.9954102236106637,0.9728680121196652,0.8119501148440571
-0.9298764174807669,0.9954102236106637,0.9728680121196652,0.8119501148440571
-0.9293026781430267,0.9954102236106637,0.9728680121196652,0.8118247655405864
-0.9287289388052864,0.9954102236106637,0.9728680121196652,0.8116994162371157
-0.9281551994675462,0.9954102236106637,0.9728680121196652,0.8116994162371157
-0.9275814601298059,0.9954102236106637,0.9727611798557722,0.8116994162371157
-0.9270077207920657,0.9954102236106637,0.9727611798557722,0.8115740669336451
-0.9264339814543254,0.9954102236106637,0.9727611798557722,0.8114487176301746
-0.9258602421165852,0.9954102236106637,0.9727611798557722,0.811198038386685
-0.9252865027788449,0.9954102236106637,0.9727611798557722,0.811198038386685
-0.9247127634411048,0.9954102236106637,0.9727611798557722,0.811198038386685
-0.9241390241033645,0.9954102236106637,0.9727611798557722,0.810947359143196
-0.9235652847656243,0.9954102236106637,0.9727611798557722,0.8105713693381056
-0.922991545427884,0.9953964142918471,0.9727611798557722,0.8104460200196608
-0.9224178060901438,0.9953964142918471,0.9726543475918791,0.8104460200196608
-0.9218440667524035,0.9953964142918471,0.9726543475918791,0.8104460200196608
-0.9212703274146633,0.9953964142918471,0.9726543475918791,0.8103206707012162
-0.920696588076923,0.9953964142918471,0.9726543475918791,0.8103206707012162
-0.9201228487391828,0.9953964142918471,0.9726543475918791,0.8101953213827716
-0.9195491094014425,0.9953825861727048,0.9725475153279861,0.8100699720643271
-0.9189753700637023,0.9953687580535626,0.9725475153279861,0.8100699720643271
-0.918401630725962,0.9953687580535626,0.9725475153279861,0.8099446227458825
-0.9178278913882219,0.9953687580535626,0.9725475153279861,0.8099446227458825
-0.9172541520504816,0.9953687580535626,0.9725475153279861,0.8096939435084082
-0.9161066733750011,0.9953687580535626,0.9725475153279861,0.8096939435084082
-0.9155329340372607,0.9953687580535626,0.9725475153279861,0.8095685941869606
-0.9149591946995204,0.9953687580535626,0.9725475153279861,0.8094432448655129
-0.9143854553617802,0.9953687580535626,0.9725475153279861,0.8094432448655129
-0.9138117160240399,0.9953549164738703,0.9723338625354957,0.8091925656340496
-0.9132379766862997,0.9953549164738703,0.9723338625354957,0.8091925656340496
-0.9126642373485594,0.9953549164738703,0.9723338625354957,0.8090672163095951
-0.9120904980108192,0.9953549164738703,0.9723338625354957,0.8088165370811409
-0.9115167586730789,0.9953549164738703,0.9723338625354957,0.8086911683241911
-0.9109430193353387,0.9953549164738703,0.9722270302703133,0.8086911683241911
-0.9103692799975984,0.9953410698877988,0.9722270302703133,0.8086911683241911
-0.9097955406598582,0.9953410698877988,0.9722270302703133,0.8086911683241911
-0.9092218013221179,0.9953410698877988,0.9722270302703133,0.8085657995672414
-0.9086480619843778,0.9953410698877988,0.972120198005131,0.8085657995672414
-0.9080743226466375,0.9953410698877988,0.9720133657399487,0.8085657995672414
-0.9075005833088973,0.9953410698877988,0.9720133657399487,0.8085657995672414
-0.906926843971157,0.9953271966682956,0.9719065334747663,0.8085657995672414
-0.9063531046334168,0.9953271966682956,0.9719065334747663,0.8083150814918653
-0.9057793652956765,0.9953133189998608,0.9719065334747663,0.8083150814918653
-0.9052056259579363,0.9953133189998608,0.9719065334747663,0.8081897127319008
-0.904631886620196,0.9953133189998608,0.9719065334747663,0.8079389557644023
-0.9040581472824558,0.9953133189998608,0.9719065334747663,0.8079389557644023
-0.9034844079447155,0.9953133189998608,0.971799701209584,0.8079389557644023
-0.9029106686069753,0.9953133189998608,0.9716928689444017,0.8079389557644023
-0.902336929269235,0.9953133189998608,0.9716928689444017,0.8078135675508317
-0.9017631899314948,0.9953133189998608,0.9716928689444017,0.8078135675508317
-0.9011894505937545,0.9953133189998608,0.9715860366792194,0.8078135675508317
-0.9006157112560141,0.995299400577825,0.9715860366792194,0.8078135675508317
-0.9000419719182738,0.995299400577825,0.9715860366792194,0.807688179337261
-0.8994682325805337,0.995299400577825,0.9715860366792194,0.8074374223758054
-0.8988944932427934,0.995299400577825,0.9715860366792194,0.8074374223758054
-0.8983207539050532,0.995299400577825,0.9715860366792194,0.807312014684456
-0.8977470145673129,0.995299400577825,0.9715860366792194,0.8071866069931068
-0.8971732752295727,0.995299400577825,0.9715860366792194,0.8071866069931068
-0.8965995358918324,0.995299400577825,0.9714792044140371,0.8071866069931068
-0.8960257965540922,0.995299400577825,0.9714792044140371,0.8071866069931068
-0.8954520572163519,0.995299400577825,0.9714792044140371,0.8070611993017576
-0.8948783178786117,0.995299400577825,0.9714792044140371,0.8070611993017576
-0.8943045785408714,0.9952854450761661,0.9714792044140371,0.8070611993017576
-0.8931570998653909,0.9952714891831391,0.9714792044140371,0.8069357916104084
-0.8925833605276507,0.9952575297667617,0.9714792044140371,0.8068103839190592
-0.8920096211899105,0.9952575297667617,0.9714792044140371,0.8066849762277101
-0.8914358818521703,0.9952575297667617,0.9714792044140371,0.8063088116384787
-0.89086214251443,0.9952435607498874,0.9714792044140371,0.8061834039380333
-0.8902884031766898,0.9952435607498874,0.9714792044140371,0.8060579962375881
-0.8897146638389495,0.9952435607498874,0.9714792044140371,0.8060579962375881
-0.8891409245012093,0.9952435607498874,0.9714792044140371,0.8060579962375881
-0.888567185163469,0.9952435607498874,0.9714792044140371,0.8060579962375881
-0.8879934458257288,0.9952295707223959,0.9714792044140371,0.8059325885371429
-0.886272227812508,0.9952295707223959,0.9713723721488549,0.8058071808366978
-0.8856984884747678,0.995215574989467,0.9713723721488549,0.8058071808366978
-0.8851247491370274,0.995215574989467,0.9713723721488549,0.8058071808366978
-0.8845510097992871,0.9952015696055989,0.9712655398836726,0.8056817731362527
-0.883977270461547,0.9951875596870429,0.9712655398836726,0.8055563654358076
-0.8834035311238067,0.9951875596870429,0.9712655398836726,0.8053055695581837
-0.8828297917860664,0.9951735477959396,0.9709450783391894,0.8051801618546983
-0.8822560524483262,0.9951595359048362,0.9709450783391894,0.8050547541512131
-0.8816823131105859,0.9951595359048362,0.9709450783391894,0.8050547541512131
-0.8811085737728457,0.9951595359048362,0.9709450783391894,0.8050547541512131
-0.8805348344351054,0.9951595359048362,0.9709450783391894,0.8050547541512131
-0.8799610950973652,0.9951455048506189,0.9709450783391894,0.804929346447728
-0.8793873557596249,0.9951455048506189,0.9708382460701286,0.8048039387442428
-0.8788136164218847,0.9951455048506189,0.9708382460701286,0.8048039387442428
-0.8782398770841444,0.9951455048506189,0.9708382460701286,0.8046785310407577
-0.8776661377464042,0.9951455048506189,0.9708382460701286,0.8044277351783529
-0.8770923984086639,0.9951455048506189,0.9705177845295266,0.804302327471821
-0.8765186590709237,0.9951455048506189,0.9705177845295266,0.804176919765289
-0.8759449197331834,0.9951455048506189,0.9704109522565838,0.804176919765289
-0.8753711803954433,0.9951455048506189,0.9704109522565838,0.8040514924989497
-0.8742237017199628,0.9951455048506189,0.9704109522565838,0.8040514924989497
-0.8736499623822225,0.9951314422706211,0.9703041199836409,0.8039260652326103
-0.8730762230444823,0.9951314422706211,0.9703041199836409,0.8039260652326103
-0.872502483706742,0.9951314422706211,0.9703041199836409,0.8034244735688171
-0.8719287443690018,0.9951314422706211,0.9703041199836409,0.8031736385806678
-0.8713550050312615,0.9951314422706211,0.9703041199836409,0.8031736385806678
-0.8707812656935213,0.9951314422706211,0.9703041199836409,0.8029228035925193
-0.8702075263557809,0.9951314422706211,0.9703041199836409,0.8029228035925193
-0.8696337870180406,0.9951314422706211,0.9703041199836409,0.8027973763017344
-0.8690600476803004,0.9951314422706211,0.9703041199836409,0.8026719490109496
-0.8684863083425601,0.9951314422706211,0.9703041199836409,0.8026719490109496
-0.86791256900482,0.9951314422706211,0.9703041199836409,0.8026719490109496
-0.8673388296670796,0.9951173454268735,0.9703041199836409,0.8026719490109496
-0.8661913509915992,0.9951173454268735,0.9703041199836409,0.8026719490109496
-0.865617611653859,0.9951173454268735,0.9703041199836409,0.8026719490109496
-0.8650438723161187,0.9951173454268735,0.9703041199836409,0.8026719490109496
-0.8644701329783784,0.9951173454268735,0.9703041199836409,0.8024211140289252
-0.8638963936406382,0.9951173454268735,0.9703041199836409,0.8022956867350769
-0.8633226543028979,0.9951032261816262,0.9703041199836409,0.8021702594412286
-0.8621751756274174,0.9951032261816262,0.9703041199836409,0.8021702594412286
-0.8616014362896772,0.9951032261816262,0.9703041199836409,0.8019194244653362
-0.8610276969519369,0.9951032261816262,0.9703041199836409,0.8019194244653362
-0.8604539576141967,0.9951032261816262,0.9703041199836409,0.8019194244653362
-0.8598802182764564,0.9951032261816262,0.9703041199836409,0.8019194244653362
-0.8593064789387163,0.9951032261816262,0.9703041199836409,0.8017939971684205
-0.858732739600976,0.9951032261816262,0.9703041199836409,0.8015431621955976
-0.8581590002632358,0.9951032261816262,0.9703041199836409,0.8014177348956117
-0.8575852609254955,0.9951032261816262,0.9703041199836409,0.8014177348956117
-0.8570115215877553,0.9951032261816262,0.9703041199836409,0.8012923075956259
-0.856437782250015,0.9951032261816262,0.9703041199836409,0.8011668802956401
-0.8558640429122748,0.9951032261816262,0.9703041199836409,0.8010414529956543
-0.8541428248990539,0.9951032261816262,0.9703041199836409,0.8010414529956543
-0.8535690855613136,0.9950890582884913,0.970197287710698,0.8009160256956686
-0.8529953462235734,0.9950890582884913,0.970197287710698,0.8009160256956686
-0.8524216068858331,0.9950890582884913,0.970197287710698,0.8004144343385308
-0.8518478675480929,0.995074871610539,0.970197287710698,0.8004144343385308
-0.8507003888726125,0.995074871610539,0.970197287710698,0.800038211344595
-0.8501266495348722,0.995074871610539,0.970197287710698,0.7999127840168995
-0.849552910197132,0.995074871610539,0.970197287710698,0.7999127840168995
-0.8489791708593917,0.995074871610539,0.970197287710698,0.799787356689204
-0.8484054315216515,0.995074871610539,0.970197287710698,0.7996619293615086
-0.8478316921839112,0.9950606652863937,0.970197287710698,0.7996619293615086
-0.847257952846171,0.9950606652863937,0.970197287710698,0.7995365020338132
-0.8461104741706905,0.9950464589622484,0.970197287710698,0.7992856670548406
-0.8455367348329502,0.9950322483775145,0.970197287710698,0.7991602397240577
-0.8449629954952099,0.9950322483775145,0.9700904554377552,0.798909404748175
-0.8443892561574697,0.9950180270283401,0.9700904554377552,0.7985331818190577
-0.8438155168197294,0.9950180270283401,0.9700904554377552,0.7984077544759057
-0.842668038144249,0.9950180270283401,0.9700904554377552,0.7982823271327538
-0.8420942988065088,0.9950037975441387,0.9700904554377552,0.7982823271327538
-0.8415205594687685,0.9950037975441387,0.9700904554377552,0.7982823271327538
-0.8409468201310283,0.9949895580816939,0.9700904554377552,0.7982823271327538
-0.840373080793288,0.9949895580816939,0.9700904554377552,0.7981568997896019
-0.8397993414555476,0.9949753047484837,0.9700904554377552,0.79803147244645
-0.8392256021178074,0.9949753047484837,0.9700904554377552,0.7979060451032982
-0.8386518627800671,0.9949610489646508,0.9700904554377552,0.7975298222206341
-0.8380781234423269,0.9949610489646508,0.9699836231648123,0.7974043948681804
-0.8375043841045866,0.9949610489646508,0.9698767908918696,0.79715355989231
-0.8369306447668464,0.9949610489646508,0.9698767908918696,0.7969027249164403
-0.8363569054291061,0.9949610489646508,0.9698767908918696,0.7967772975577764
-0.8357831660913659,0.9949467690377187,0.9698767908918696,0.7966518701991125
-0.8340619480781452,0.9949467690377187,0.9698767908918696,0.7965264428404487
-0.833488208740405,0.9949324807028078,0.9698767908918696,0.7964010154817849
-0.8329144694026647,0.9949181872361457,0.9698767908918696,0.7962755881231212
-0.8323407300649245,0.9949181872361457,0.9698767908918696,0.7961501607644574
-0.8317669907271842,0.9949038789692103,0.9698767908918696,0.7960247136425608
-0.831193251389444,0.9949038789692103,0.9698767908918696,0.7958992665206642
-0.8306195120517037,0.9949038789692103,0.9697699586189268,0.7958992665206642
-0.8300457727139635,0.9949038789692103,0.9697699586189268,0.7958992665206642
-0.8294720333762232,0.9949038789692103,0.9697699586189268,0.7958992665206642
-0.828898294038483,0.9948895564896855,0.9696631263459841,0.7957738193987676
-0.8283245547007427,0.9948895564896855,0.9696631263459841,0.7957738193987676
-0.8277508153630025,0.9948895564896855,0.9696631263459841,0.7956483722768711
-0.8271770760252622,0.9948752177028315,0.9696631263459841,0.7956483722768711
-0.8266033366875221,0.9948752177028315,0.9696631263459841,0.7956483722768711
-0.8260295973497818,0.9948752177028315,0.9696631263459841,0.7956483722768711
-0.8254558580120415,0.9948752177028315,0.9695562940730412,0.7952720902445023
-0.8248821186743013,0.9948752177028315,0.9695562940730412,0.7951466431132466
-0.8243083793365609,0.9948752177028315,0.9694494618000985,0.7951466431132466
-0.8237346399988206,0.9948752177028315,0.9694494618000985,0.7947703610902459
-0.8231609006610804,0.9948608501325885,0.9694494618000985,0.7946449139496192
-0.8225871613233401,0.9948608501325885,0.9694494618000985,0.7943940394721613
-0.8220134219855999,0.9948464825623456,0.9694494618000985,0.7942685923284074
-0.8214396826478596,0.9948464825623456,0.9693426295271558,0.7941431451846536
-0.8208659433101194,0.9948464825623456,0.9693426295271558,0.7941431451846536
-0.8202922039723791,0.9948320960850813,0.9693426295271558,0.7940176980408998
-0.8197184646346389,0.9948177000313356,0.9693426295271558,0.7938922508971461
-0.8191447252968986,0.9948177000313356,0.9693426295271558,0.7936413764322102
-0.8179972466214182,0.9948177000313356,0.9692357972542129,0.7932650944749309
-0.817423507283678,0.9948032958482891,0.9692357972542129,0.7932650944749309
-0.8168497679459377,0.9947888868666649,0.9692357972542129,0.7931396473186374
-0.8162760286081975,0.9947888868666649,0.9692357972542129,0.793014200162344
-0.8157022892704572,0.9947888868666649,0.9692357972542129,0.7928887530060507
-0.8139810712572365,0.9947888868666649,0.9692357972542129,0.7926378785411273
-0.8134073319194962,0.9947888868666649,0.9692357972542129,0.7926378785411273
-0.812833592581756,0.9947888868666649,0.9692357972542129,0.7925124313816929
-0.8122598532440157,0.9947888868666649,0.9692357972542129,0.7923869842222585
-0.8116861139062755,0.9947888868666649,0.9692357972542129,0.7923869842222585
-0.8105386352307951,0.9947888868666649,0.9692357972542129,0.7921361097636224
-0.8099648958930548,0.9947744406392831,0.9692357972542129,0.7921361097636224
-0.8093911565553144,0.9947744406392831,0.9692357972542129,0.7921361097636224
-0.808817417217574,0.9947744406392831,0.9692357972542129,0.7921361097636224
-0.8082436778798339,0.9947744406392831,0.9692357972542129,0.7920106626010429
-0.8076699385420936,0.9947744406392831,0.9692357972542129,0.7920106626010429
-0.8070961992043534,0.9947744406392831,0.9692357972542129,0.7918852154384635
